symbol,name,fyers_symbol
SUPREMEIND,Supreme Industries Limited,NSE:SUPREMEIND-EQ
SUPREMEINF,Supreme Infrastructure India Limited,NSE:SUPREMEINF-EQ
SUPRIYA,Supriya Lifescience Limited,NSE:SUPRIYA-EQ
SURAJEST,Suraj Estate Developers Limited,NSE:SURAJEST-EQ
SURAJLTD,Suraj Limited,NSE:SURAJLTD-EQ
SURAKSHA,Suraksha Diagnostic Limited,NSE:SURAKSHA-EQ
SURANASOL,Surana Solar Limited,NSE:SURANASOL-EQ
SURANAT&P,Surana Telecom and Power Limited,NSE:SURANAT&P-EQ
SURYALA,Suryalata Spinning Mills Limited,NSE:SURYALA-EQ
SURYALAXMI,Suryalakshmi Cotton Mills Limited,NSE:SURYALAXMI-EQ
SURYAROSNI,Surya Roshni Limited,NSE:SURYAROSNI-EQ
SURYODAY,Suryoday Small Finance Bank Limited,NSE:SURYODAY-EQ
SUVEN,Suven Life Sciences Limited,NSE:SUVEN-EQ
SUVIDHAA,Suvidhaa Infoserve Limited,NSE:SUVIDHAA-EQ
SUYOG,Suyog Telematics Limited,NSE:SUYOG-EQ
SUZLON,Suzlon Energy Limited,NSE:SUZLON-EQ
SVGLOBAL,S V Global Mill Limited,NSE:SVGLOBAL-EQ
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,NSE:SVPGLOB-EQ
SWANCORP,SWAN CORP LIMITED,NSE:SWANCORP-EQ
SWARAJENG,Swaraj Engines Limited,NSE:SWARAJENG-EQ
SWARNSAR,Swarnsarita Jewels India Limited,NSE:SWARNSAR-EQ
SWELECTES,Swelect Energy Systems Limited,NSE:SWELECTES-EQ
SWIGGY,Swiggy Limited,NSE:SWIGGY-EQ
SWSOLAR,Sterling and Wilson Renewable Energy Limited,NSE:SWSOLAR-EQ
SYMBIOTEC,Symbiotec Pharmalab Limited,NSE:SYMBIOTEC-EQ
SYMPHONY,Symphony Limited,NSE:SYMPHONY-EQ
SYNCOMF,Syncom Formulations (India) Limited,NSE:SYNCOMF-EQ
SYNGENE,Syngene International Limited,NSE:SYNGENE-EQ
SYRMA,Syrma SGS Technology Limited,NSE:SYRMA-EQ
TAALTECH,Taal Tech Limited,NSE:TAALTECH-EQ
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,NSE:TAINWALCHM-EQ
TAJGVK,Taj GVK Hotels & Resorts Limited,NSE:TAJGVK-EQ
TAKE,TAKE Limited,NSE:TAKE-EQ
TALBROAUTO,Talbros Automotive Components Limited,NSE:TALBROAUTO-EQ
TANAA,Taneja Aerospace & Aviation Limited,NSE:TANAA-EQ
TANLA,Tanla Platforms Limited,NSE:TANLA-EQ
TARACHAND,Tara Chand InfraLogistic Solutions Limited,NSE:TARACHAND-EQ
TARAPUR,Tarapur Transformers Limited,NSE:TARAPUR-EQ
TARC,TARC Limited,NSE:TARC-EQ
TARIL,Transformers And Rectifiers (India) Limited,NSE:TARIL-EQ
TARMAT,Tarmat Limited,NSE:TARMAT-EQ
TARSONS,Tarsons Products Limited,NSE:TARSONS-EQ
TASTYBITE,Tasty Bite Eatables Limited,NSE:TASTYBITE-EQ
TATACAP,Tata Capital Limited,NSE:TATACAP-EQ
TATACHEM,Tata Chemicals Limited,NSE:TATACHEM-EQ
TATACOMM,Tata Communications Limited,NSE:TATACOMM-EQ
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,NSE:TATACONSUM-EQ
TATAELXSI,Tata Elxsi Limited,NSE:TATAELXSI-EQ
TATAINVEST,Tata Investment Corporation Limited,NSE:TATAINVEST-EQ
TATAPOWER,Tata Power Company Limited,NSE:TATAPOWER-EQ
TATASTEEL,Tata Steel Limited,NSE:TATASTEEL-EQ
TATATECH,Tata Technologies Limited,NSE:TATATECH-EQ
TATVA,Tatva Chintan Pharma Chem Limited,NSE:TATVA-EQ
TBOTEK,TBO Tek Limited,NSE:TBOTEK-EQ
TBZ,Tribhovandas Bhimji Zaveri Limited,NSE:TBZ-EQ
TCC,TCC Concept Limited,NSE:TCC-EQ
TCI,Transport Corporation of India Limited,NSE:TCI-EQ
TCIEXP,TCI Express Limited,NSE:TCIEXP-EQ
TCPLPACK,TCPL Packaging Limited,NSE:TCPLPACK-EQ
TCS,Tata Consultancy Services Limited,NSE:TCS-EQ
TDPOWERSYS,TD Power Systems Limited,NSE:TDPOWERSYS-EQ
TEAMGTY,Team India Guaranty Limited,NSE:TEAMGTY-EQ
TEAMLEASE,Teamlease Services Limited,NSE:TEAMLEASE-EQ
TECHM,Tech Mahindra Limited,NSE:TECHM-EQ
TECHNOCRAF,Technocraft Ventures Limited,NSE:TECHNOCRAF-EQ
TECHNOE,Techno Electric & Engineering Company Limited,NSE:TECHNOE-EQ
TECHNVISN,TechNVision Ventures Limited,NSE:TECHNVISN-EQ
TECILCHEM,TECIL Chemicals and Hydro Power Limited,NSE:TECILCHEM-EQ
TEGA,Tega Industries Limited,NSE:TEGA-EQ
TEJASNET,Tejas Networks Limited,NSE:TEJASNET-EQ
TEMBO,Tembo Global Industries Limited,NSE:TEMBO-EQ
TEMPSENS,Tempsens Instruments (India) Limited,NSE:TEMPSENS-EQ
TENNIND,Tenneco Clean Air India Limited,NSE:TENNIND-EQ
TERAI,Terai Tea Company Limited,NSE:TERAI-EQ
TERASOFT,Tera Software Limited,NSE:TERASOFT-EQ
TEXINFRA,Texmaco Infrastructure & Holdings Limited,NSE:TEXINFRA-EQ
TEXMOPIPES,Texmo Pipes and Products Limited,NSE:TEXMOPIPES-EQ
TEXRAIL,Texmaco Rail & Engineering Limited,NSE:TEXRAIL-EQ
TFCILTD,Tourism Finance Corporation of India Limited,NSE:TFCILTD-EQ
TFL,Transwarranty Finance Limited,NSE:TFL-EQ
TGBHOTELS,TGB Banquets And Hotels Limited,NSE:TGBHOTELS-EQ
TGVSL,TGV Sraac Limited,NSE:TGVSL-EQ
THACKER,Thacker & Company Limited,NSE:THACKER-EQ
THAKDEV,Thakkers Developers Limited,NSE:THAKDEV-EQ
THANGAMAYL,Thangamayil Jewellery Limited,NSE:THANGAMAYL-EQ
THEINVEST,The Investment Trust Of India Limited,NSE:THEINVEST-EQ
THEJO,Thejo Engineering Limited,NSE:THEJO-EQ
THELEELA,Leela Palaces Hotels & Resorts Limited,NSE:THELEELA-EQ
THEMISMED,Themis Medicare Limited,NSE:THEMISMED-EQ
THERMAX,Thermax Limited,NSE:THERMAX-EQ
THOMASCOOK,Thomas Cook  (India)  Limited,NSE:THOMASCOOK-EQ
THOMASCOTT,Thomas Scott (India) Limited,NSE:THOMASCOTT-EQ
THYROCARE,Thyrocare Technologies Limited,NSE:THYROCARE-EQ
TI,Tilaknagar Industries Limited,NSE:TI-EQ
TIGERLOGS,Tiger Logistics (India) Limited,NSE:TIGERLOGS-EQ
TIIL,Technocraft Industries (India) Limited,NSE:TIIL-EQ
TIINDIA,Tube Investments of India Limited,NSE:TIINDIA-EQ
TIMETECHNO,Time Technoplast Limited,NSE:TIMETECHNO-EQ
TIMEX,Timex Group India Limited,NSE:TIMEX-EQ
TIMKEN,Timken India Limited,NSE:TIMKEN-EQ
TINNARUBR,Tinna Rubber and Infrastructure Limited,NSE:TINNARUBR-EQ
TIPSFILMS,Tips Films Limited,NSE:TIPSFILMS-EQ
TIPSMUSIC,Tips Music Limited,NSE:TIPSMUSIC-EQ
TIRUMALCHM,Thirumalai Chemicals Limited,NSE:TIRUMALCHM-EQ
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,NSE:TITAGARH-EQ
TITAN,Titan Company Limited,NSE:TITAN-EQ
TMB,Tamilnad Mercantile Bank Limited,NSE:TMB-EQ
TMCV,Tata Motors Limited,NSE:TMCV-EQ
TMPV,Tata Motors Passenger Vehicles Limited,NSE:TMPV-EQ
TNPETRO,Tamilnadu PetroProducts Limited,NSE:TNPETRO-EQ
TNPL,Tamil Nadu Newsprint & Papers Limited,NSE:TNPL-EQ
TNTELE,Tamilnadu Telecommunication Limited,NSE:TNTELE-EQ
TOKYOPLAST,Tokyo Plast International Limited,NSE:TOKYOPLAST-EQ
TOLINS,Tolins Tyres Limited,NSE:TOLINS-EQ
TORNTPHARM,Torrent Pharmaceuticals Limited,NSE:TORNTPHARM-EQ
TORNTPOWER,Torrent Power Limited,NSE:TORNTPOWER-EQ
TOTAL,Total Transport Systems Limited,NSE:TOTAL-EQ
TOUCHWOOD,Touchwood Entertainment Limited,NSE:TOUCHWOOD-EQ
TOYAMSL,Toyam Sports Limited,NSE:TOYAMSL-EQ
TPLPLASTEH,TPL Plastech Limited,NSE:TPLPLASTEH-EQ
TRACXN,Tracxn Technologies Limited,NSE:TRACXN-EQ
TRANSCOR,Transcorp International Limited,NSE:TRANSCOR-EQ
TRANSRAILL,Transrail Lighting Limited,NSE:TRANSRAILL-EQ
TRAVELFOOD,Travel Food Services Limited,NSE:TRAVELFOOD-EQ
TREEHOUSE,Tree House Education & Accessories Limited,NSE:TREEHOUSE-EQ
TREJHARA,TREJHARA SOLUTIONS LIMITED,NSE:TREJHARA-EQ
TREL,Transindia Real Estate Limited,NSE:TREL-EQ
TRENT,Trent Limited,NSE:TRENT-EQ
TRF,TRF Limited,NSE:TRF-EQ
TRIDENT,Trident Limited,NSE:TRIDENT-EQ
TRIGYN,Trigyn Technologies Limited,NSE:TRIGYN-EQ
TRITONV,Triton Valves Limited,NSE:TRITONV-EQ
TRITURBINE,Triveni Turbine Limited,NSE:TRITURBINE-EQ
TRIVENI,Triveni Engineering & Industries Limited,NSE:TRIVENI-EQ
TRU,TruCap Finance Limited,NSE:TRU-EQ
TRUALT,TruAlt Bioenergy Limited,NSE:TRUALT-EQ
TSFINV,TSF INVESTMENTS LIMITED,NSE:TSFINV-EQ
TTKHLTCARE,TTK Healthcare Limited,NSE:TTKHLTCARE-EQ
TTKPRESTIG,TTK Prestige Limited,NSE:TTKPRESTIG-EQ
TTL,T T Limited,NSE:TTL-EQ
TTML,Tata Teleservices (Maharashtra) Limited,NSE:TTML-EQ
TURTLEMINT,Turtlemint Fintech Solutions Limited,NSE:TURTLEMINT-EQ
TUTIALKA,Tuticorin Alkali Chemicals & Fertilizers Limited,NSE:TUTIALKA-EQ
TVSELECT,TVS Electronics Limited,NSE:TVSELECT-EQ
TVSHLTD,TVS Holdings Limited,NSE:TVSHLTD-EQ
TVSMOTOR,TVS Motor Company Limited,NSE:TVSMOTOR-EQ
TVSSCS,TVS Supply Chain Solutions Limited,NSE:TVSSCS-EQ
TVSSRICHAK,TVS Srichakra Limited,NSE:TVSSRICHAK-EQ
TVTODAY,TV Today Network Limited,NSE:TVTODAY-EQ
UBL,United Breweries Limited,NSE:UBL-EQ
UCOBANK,UCO Bank,NSE:UCOBANK-EQ
UDAYJEW,Uday Jewellery Industries Limited,NSE:UDAYJEW-EQ
UDS,Updater Services Limited,NSE:UDS-EQ
UEL,Ujaas Energy Limited,NSE:UEL-EQ
UFLEX,UFLEX Limited,NSE:UFLEX-EQ
UFO,UFO Moviez India Limited,NSE:UFO-EQ
UGARSUGAR,The Ugar Sugar Works Limited,NSE:UGARSUGAR-EQ
UGROCAP,Ugro Capital Limited,NSE:UGROCAP-EQ
UJJIVANSFB,Ujjivan Small Finance Bank Limited,NSE:UJJIVANSFB-EQ
ULTRACEMCO,UltraTech Cement Limited,NSE:ULTRACEMCO-EQ
ULTRAMAR,Ultramarine & Pigments Limited,NSE:ULTRAMAR-EQ
UMESLTD,Usha Martin Education & Solutions Limited,NSE:UMESLTD-EQ
UMIYA-MRO,UMIYA BUILDCON LIMITED,NSE:UMIYA-MRO-EQ
UNICHEMLAB,Unichem Laboratories Limited,NSE:UNICHEMLAB-EQ
UNIECOM,Unicommerce Esolutions Limited,NSE:UNIECOM-EQ
UNIENTER,Uniphos Enterprises Limited,NSE:UNIENTER-EQ
UNIINFO,Uniinfo Telecom Services Limited,NSE:UNIINFO-EQ
UNIMECH,Unimech Aerospace and Manufacturing Limited,NSE:UNIMECH-EQ
UNIONBANK,Union Bank of India,NSE:UNIONBANK-EQ
UNIPARTS,Uniparts India Limited,NSE:UNIPARTS-EQ
UNITDSPR,United Spirits Limited,NSE:UNITDSPR-EQ
UNITECH,Unitech Limited,NSE:UNITECH-EQ
UNITEDPOLY,United Polyfab Gujarat Limited,NSE:UNITEDPOLY-EQ
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,NSE:UNITEDTEA-EQ
UNIVCABLES,Universal Cables Limited,NSE:UNIVCABLES-EQ
UNOMINDA,UNO Minda Limited,NSE:UNOMINDA-EQ
UPHOT,U P Hotels Limited,NSE:UPHOT-EQ
UPL,UPL Limited,NSE:UPL-EQ
URBANCO,Urban Company Limited,NSE:URBANCO-EQ
URJA,Urja Global Limited,NSE:URJA-EQ
USHAMART,Usha Martin Limited,NSE:USHAMART-EQ
USK,Udayshivakumar Infra Limited,NSE:USK-EQ
UTIAMC,UTI Asset Management Company Limited,NSE:UTIAMC-EQ
UTKARSHBNK,Utkarsh Small Finance Bank Limited,NSE:UTKARSHBNK-EQ
UTLSOLAR,Fujiyama Power Systems Limited,NSE:UTLSOLAR-EQ
UTTAMSUGAR,Uttam Sugar Mills Limited,NSE:UTTAMSUGAR-EQ
V2RETAIL,V2 Retail Limited,NSE:V2RETAIL-EQ
VADILALIND,Vadilal Industries Limited,NSE:VADILALIND-EQ
VADILENT,Vadilal Enterprises Limited,NSE:VADILENT-EQ
VAIBHAVGBL,Vaibhav Global Limited,NSE:VAIBHAVGBL-EQ
VAISHALI,Vaishali Pharma Limited,NSE:VAISHALI-EQ
VAKRANGEE,Vakrangee Limited,NSE:VAKRANGEE-EQ
VAML,Vedanta Aluminium Metal Limited,NSE:VAML-EQ
VARDMNPOLY,Vardhman Polytex Limited,NSE:VARDMNPOLY-EQ
VARROC,Varroc Engineering Limited,NSE:VARROC-EQ
VASCONEQ,Vascon Engineers Limited,NSE:VASCONEQ-EQ
VASUPRADA,Shri Vasuprada Plantations Limited,NSE:VASUPRADA-EQ
VASWANI,Vaswani Industries Limited,NSE:VASWANI-EQ
VBL,Varun Beverages Limited,NSE:VBL-EQ
VEDAVAAG,VEDAVAAG Systems Limited,NSE:VEDAVAAG-EQ
VEDL,Vedanta Limited,NSE:VEDL-EQ
VEDPOWER,Vedanta Power Limited,NSE:VEDPOWER-EQ
VEEDOL,Veedol Corporation Limited,NSE:VEEDOL-EQ
VENKEYS,Venky's (India) Limited,NSE:VENKEYS-EQ
VENTIVE,Ventive Hospitality Limited,NSE:VENTIVE-EQ
VENUSPIPES,Venus Pipes & Tubes Limited,NSE:VENUSPIPES-EQ
VERANDA,Veranda Learning Solutions Limited,NSE:VERANDA-EQ
VERTOZ,Vertoz Limited,NSE:VERTOZ-EQ
VESUVIUS,Vesuvius India Limited,NSE:VESUVIUS-EQ
VGCL,Vibrant Global Capital Limited,NSE:VGCL-EQ
VGL,VARVEE GLOBAL LIMITED,NSE:VGL-EQ
VGUARD,V-Guard Industries Limited,NSE:VGUARD-EQ
VHL,Vardhman Holdings Limited,NSE:VHL-EQ
VIDHIING,Vidhi Specialty Food Ingredients Limited,NSE:VIDHIING-EQ
VIDYAWIRES,Vidya Wires Limited,NSE:VIDYAWIRES-EQ
VIJAYA,Vijaya Diagnostic Centre Limited,NSE:VIJAYA-EQ
VIJSOLX,Vijay Solvex Limited,NSE:VIJSOLX-EQ
VIKASECO,Vikas EcoTech Limited,NSE:VIKASECO-EQ
VIKASLIFE,Vikas Lifecare Limited,NSE:VIKASLIFE-EQ
VIKRAMSOLR,Vikram Solar Limited,NSE:VIKRAMSOLR-EQ
VIKRAN,Vikran Engineering Limited,NSE:VIKRAN-EQ
VIMTALABS,Vimta Labs Limited,NSE:VIMTALABS-EQ
VINATIORGA,Vinati Organics Limited,NSE:VINATIORGA-EQ
VINCOFE,Vintage Coffee And Beverages Limited,NSE:VINCOFE-EQ
VINDHYATEL,Vindhya Telelinks Limited,NSE:VINDHYATEL-EQ
VINEETLAB,Vineet Laboratories Limited,NSE:VINEETLAB-EQ
VINNY,Vinny Overseas Limited,NSE:VINNY-EQ
VINYLINDIA,Vinyl Chemicals (India) Limited,NSE:VINYLINDIA-EQ
VIPCLOTHNG,VIP Clothing Limited,NSE:VIPCLOTHNG-EQ
VIPIND,VIP Industries Limited,NSE:VIPIND-EQ
VIRAT,Virat Industries Limited,NSE:VIRAT-EQ
VIRINCHI,Virinchi Limited,NSE:VIRINCHI-EQ
VISACHROME,VISA Chrome Limited,NSE:VISACHROME-EQ
VISAKAIND,Visaka Industries Limited,NSE:VISAKAIND-EQ
VISHAL,Vishal Fabrics Limited,NSE:VISHAL-EQ
VISHNU,Vishnu Chemicals Limited,NSE:VISHNU-EQ
VISHWARAJ,Vishwaraj Sugar Industries Limited,NSE:VISHWARAJ-EQ
VISL,Vedanta Iron and Steel Limited,NSE:VISL-EQ
VITAL,Vital Chemtech Limited,NSE:VITAL-EQ
VIVIANA,Viviana Power Tech Limited,NSE:VIVIANA-EQ
VIVIDHA,Visagar Polytex Limited,NSE:VIVIDHA-EQ
VIVOBIOT,Vivo Bio Tech Limited,NSE:VIVOBIOT-EQ
VIYASH,Viyash Scientific Limited,NSE:VIYASH-EQ
VLEGOV,VL E-Governance & IT Solutions Limited,NSE:VLEGOV-EQ
VLSFINANCE,VLS Finance Limited,NSE:VLSFINANCE-EQ
VMART,V-Mart Retail Limited,NSE:VMART-EQ
VMM,Vishal Mega Mart Limited,NSE:VMM-EQ
VMSTMT,VMS TMT Limited,NSE:VMSTMT-EQ
VOEPL,Virtuoso Optoelectronics Limited,NSE:VOEPL-EQ
VOGL,Vedanta Oil and Gas Limited,NSE:VOGL-EQ
VOITHPAPR,Voith Paper Fabrics India Limited,NSE:VOITHPAPR-EQ
VOLTAMP,Voltamp Transformers Limited,NSE:VOLTAMP-EQ
VOLTAS,Voltas Limited,NSE:VOLTAS-EQ
VPRPL,Vishnu Prakash R Punglia Limited,NSE:VPRPL-EQ
VRAJ,Vraj Iron and Steel Limited,NSE:VRAJ-EQ
VRLLOG,VRL Logistics Limited,NSE:VRLLOG-EQ
VSSL,Vardhman Special Steels Limited,NSE:VSSL-EQ
VSTIND,VST Industries Limited,NSE:VSTIND-EQ
VSTL,Vibhor Steel Tubes Limited,NSE:VSTL-EQ
VSTTILLERS,V.S.T Tillers Tractors Limited,NSE:VSTTILLERS-EQ
VTL,Vardhman Textiles Limited,NSE:VTL-EQ
VTMLTD,VTM Limited,NSE:VTMLTD-EQ
WAAREEENER,Waaree Energies Limited,NSE:WAAREEENER-EQ
WAAREEINDO,Indosolar Limited,NSE:WAAREEINDO-EQ
WAAREERTL,Waaree Renewable Technologies Limited,NSE:WAAREERTL-EQ
WABAG,VA Tech Wabag Limited,NSE:WABAG-EQ
WAKEFIT,Wakefit Innovations Limited,NSE:WAKEFIT-EQ
WALCHANNAG,Walchandnagar Industries Limited,NSE:WALCHANNAG-EQ
WANBURY,Wanbury Limited,NSE:WANBURY-EQ
WARDINMOBI,Wardwizard Innovations & Mobility Limited,NSE:WARDINMOBI-EQ
WATERBASE,Waterbase Limited,NSE:WATERBASE-EQ
WCIL,Western Carriers (India) Limited,NSE:WCIL-EQ
WEALTH,Wealth First Portfolio Managers Limited,NSE:WEALTH-EQ
WEBELSOLAR,Websol Energy System Limited,NSE:WEBELSOLAR-EQ
WEIZMANIND,Weizmann Limited,NSE:WEIZMANIND-EQ
WEL,Wonder Electricals Limited,NSE:WEL-EQ
WELCORP,Welspun Corp Limited,NSE:WELCORP-EQ
WELENT,Welspun Enterprises Limited,NSE:WELENT-EQ
WELSPLSOL,Welspun Specialty Solutions Limited,NSE:WELSPLSOL-EQ
WELSPUNLIV,Welspun Living Limited,NSE:WELSPUNLIV-EQ
WENDT,Wendt (India) Limited,NSE:WENDT-EQ
WESTLIFE,WESTLIFE FOODWORLD LIMITED,NSE:WESTLIFE-EQ
WEWIN,WE WIN LIMITED,NSE:WEWIN-EQ
WEWORK,WeWork India Management Limited,NSE:WEWORK-EQ
WHBRADY,WH Brady & Company Limited,NSE:WHBRADY-EQ
WHEELS,Wheels India Limited,NSE:WHEELS-EQ
WHIRLPOOL,Whirlpool of India Limited,NSE:WHIRLPOOL-EQ
WILLAMAGOR,Williamson Magor & Company Limited,NSE:WILLAMAGOR-EQ
WINDLAS,Windlas Biotech Limited,NSE:WINDLAS-EQ
WINDMACHIN,Windsor Machines Limited,NSE:WINDMACHIN-EQ
WIPL,The Western India Plywoods Limited,NSE:WIPL-EQ
WIPRO,Wipro Limited,NSE:WIPRO-EQ
WOCKPHARMA,Wockhardt Limited,NSE:WOCKPHARMA-EQ
WONDERLA,Wonderla Holidays Limited,NSE:WONDERLA-EQ
WORTHPERI,Worth Peripherals Limited,NSE:WORTHPERI-EQ
WPIL,WPIL Limited,NSE:WPIL-EQ
WSI,W S Industries (I) Limited,NSE:WSI-EQ
WSTCSTPAPR,West Coast Paper Mills Limited,NSE:WSTCSTPAPR-EQ
XCHANGING,Xchanging Solutions Limited,NSE:XCHANGING-EQ
XELPMOC,Xelpmoc Design And Tech Limited,NSE:XELPMOC-EQ
XPROINDIA,Xpro India Limited,NSE:XPROINDIA-EQ
XTGLOBAL,Xtglobal Infotech Limited,NSE:XTGLOBAL-EQ
XTRANET,Xtranet Technologies Limited,NSE:XTRANET-EQ
YASHO,Yasho Industries Limited,NSE:YASHO-EQ
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,NSE:YATHARTH-EQ
YATRA,Yatra Online Limited,NSE:YATRA-EQ
YESBANK,Yes Bank Limited,NSE:YESBANK-EQ
YOGI,Yogi Limited,NSE:YOGI-EQ
YUKEN,Yuken India Limited,NSE:YUKEN-EQ
ZAGGLE,Zaggle Prepaid Ocean Services Limited,NSE:ZAGGLE-EQ
ZEEL,Zee Entertainment Enterprises Limited,NSE:ZEEL-EQ
ZEEMEDIA,Zee Media Corporation Limited,NSE:ZEEMEDIA-EQ
ZENITHEXPO,Zenith Exports Limited,NSE:ZENITHEXPO-EQ
ZENITHSTL,Zenith Steel Pipes & Industries Limited,NSE:ZENITHSTL-EQ
ZENSARTECH,Zensar Technologies Limited,NSE:ZENSARTECH-EQ
ZENTEC,Zen Technologies Limited,NSE:ZENTEC-EQ
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,NSE:ZFCVINDIA-EQ
ZFSTEERING,ZF Steering Gear (India) Limited,NSE:ZFSTEERING-EQ
ZIMLAB,Zim Laboratories Limited,NSE:ZIMLAB-EQ
ZODIAC,Zodiac Energy Limited,NSE:ZODIAC-EQ
ZODIACLOTH,Zodiac Clothing Company Limited,NSE:ZODIACLOTH-EQ
ZOTA,Zota Health Care LImited,NSE:ZOTA-EQ
ZSARACOM,Saraswati Commercial India Limited,NSE:ZSARACOM-EQ
ZUARI,Zuari Agro Chemicals Limited,NSE:ZUARI-EQ
ZUARIIND,ZUARI INDUSTRIES LIMITED,NSE:ZUARIIND-EQ
ZYDUSLIFE,Zydus Lifesciences Limited,NSE:ZYDUSLIFE-EQ
ZYDUSWELL,Zydus Wellness Limited,NSE:ZYDUSWELL-EQ
